OverallQual,ExterQual,Neighborhood,GarageCars,GrLivArea,YearBuilt,TotalBsmtSF,BsmtQual,GarageArea,KitchenQual,stFlrSF,FullBath,SalePrice
6,3,6,1.0986122886681098,7.520234556474628,1969,7.520234556474628,3,6.293419278846481,3,7.520234556474628,1.0986122886681098,223000.0
6,2,14,1.0986122886681098,7.256297239690681,1968,6.563855526532128,3,6.655440350367647,2,6.563855526532128,1.0986122886681098,179900.0
6,2,13,1.0986122886681098,6.975413927455952,1977,6.975413927455952,4,6.089044875446846,2,6.975413927455952,1.0986122886681098,127500.0
6,3,5,1.0986122886681098,6.744059186311348,2003,6.744059186311348,4,6.042632833682381,3,6.744059186311348,0.6931471805599453,136500.0
6,3,7,1.0986122886681098,7.697121317282625,1966,6.548219102762372,4,6.07073772800249,3,7.362645270417825,1.0986122886681098,274970.0
5,2,12,0.6931471805599453,7.20414929203594,1958,6.932447891572509,3,6.184148890937483,2,7.20414929203594,0.6931471805599453,144000.0
6,3,12,1.0986122886681098,7.133295954896068,1959,7.133295954896068,3,6.270988431858299,3,7.133295954896068,0.6931471805599453,142000.0
7,3,15,1.0986122886681098,7.662937850461535,1994,7.109879463072272,4,6.26530121273771,3,7.109879463072272,1.0986122886681098,271000.0
5,2,12,0.6931471805599453,7.351799869057777,1945,6.81783057145415,3,5.666426688112432,2,6.955592608396297,0.6931471805599453,140000.0
5,2,17,0.6931471805599453,6.690842277418564,1940,6.670766320845874,3,5.484796933490655,3,6.690842277418564,0.6931471805599453,119000.0
6,3,14,1.0986122886681098,7.273092595999522,1981,7.273092595999522,4,6.148468295917647,3,7.273092595999522,1.0986122886681098,182900.0
5,3,8,1.0986122886681098,7.516977224604321,2005,6.597145701886651,4,5.921578419643816,2,6.5998704992128365,1.0986122886681098,192140.0
6,2,13,1.0986122886681098,6.865891074883439,1976,6.865891074883439,4,6.089044875446846,2,6.865891074883439,1.0986122886681098,143750.0
4,2,17,0.6931471805599453,6.876264611890766,1927,6.48768401848461,3,5.37989735354046,2,6.876264611890766,1.0986122886681098,64500.0
6,2,8,1.0986122886681098,7.491645473605133,2000,6.842683282238422,4,6.113682179832232,2,6.870053411798126,1.0986122886681098,186500.0
5,2,11,1.0986122886681098,7.027314514039777,1977,7.027314514039777,3,6.184148890937483,2,7.027314514039777,1.0986122886681098,160000.0
6,3,12,1.0986122886681098,7.338238150065589,1962,7.1853870155804165,3,6.137727054086234,3,7.338238150065589,0.6931471805599453,174000.0
4,2,12,1.0986122886681098,6.762729506931879,1971,6.762729506931879,3,6.270988431858299,2,6.762729506931879,0.6931471805599453,120500.0
8,4,16,1.3862943611198906,7.566828479208331,2008,7.566828479208331,5,6.652863029353347,4,7.566828479208331,1.0986122886681098,394617.0
6,2,17,1.0986122886681098,7.120444372392488,1957,6.816735880594968,3,6.828712071641684,2,7.120444372392488,0.6931471805599453,149700.0
7,2,14,1.0986122886681098,7.453561871643373,1979,6.29156913955832,3,6.311734809152915,2,6.947937068614969,1.0986122886681098,197000.0
6,2,6,1.0986122886681098,7.846198815497425,1922,6.3784261836515865,5,6.511745329644728,2,7.261225091971921,1.0986122886681098,191000.0
6,3,5,1.0986122886681098,6.744059186311348,2004,6.744059186311348,4,6.042632833682381,3,6.744059186311348,0.6931471805599453,149300.0
10,4,21,1.3862943611198906,7.60489448081162,2008,6.925595197110468,5,6.70073110954781,4,6.934397209928558,1.0986122886681098,310000.0
6,2,3,0.6931471805599453,6.859614903654202,1916,6.859614903654202,3,5.262690188904886,1,6.859614903654202,0.6931471805599453,121000.0
7,3,5,1.0986122886681098,7.260522598089852,2004,7.260522598089852,4,6.440946540632921,3,7.260522598089852,1.0986122886681098,179600.0
6,2,19,0.6931471805599453,6.81783057145415,1966,6.703188113240863,3,5.484796933490655,2,6.81783057145415,0.6931471805599453,129000.0
5,2,11,0.6931471805599453,7.080867896690782,1962,7.080867896690782,3,5.746203190540153,2,7.080867896690782,0.6931471805599453,157900.0
8,3,5,1.0986122886681098,7.645397699428633,1995,7.107425474110705,4,6.322565239927284,3,7.107425474110705,1.0986122886681098,240000.0
4,2,7,0.6931471805599453,7.205635176410364,1910,6.329720905522696,2,5.953243334287785,2,6.680854678790215,0.6931471805599453,112000.0
5,2,10,0.0,6.447305862541213,1970,6.447305862541213,4,0.0,4,6.447305862541213,0.6931471805599453,92000.0
5,2,12,0.0,7.491645473605133,1974,6.799055862058796,4,0.0,2,6.799055862058796,1.0986122886681098,136000.0
8,3,21,1.3862943611198906,7.364547014255642,2008,7.361375428977347,4,6.734591659972948,4,7.364547014255642,1.0986122886681098,287090.0
5,2,7,1.0986122886681098,6.9782137426306985,2005,6.306275286948016,4,6.26530121273771,2,6.9782137426306985,0.6931471805599453,145000.0
5,2,11,0.0,7.039660349862076,2006,7.039660349862076,4,0.0,2,7.039660349862076,0.6931471805599453,84500.0
7,3,21,1.0986122886681098,7.108244139731541,2004,7.108244139731541,4,5.993961427306569,3,7.108244139731541,1.0986122886681098,185000.0
6,2,8,1.0986122886681098,7.4073177104694174,1999,6.860663671448287,4,6.133398042996649,2,6.860663671448287,1.0986122886681098,175000.0
6,2,14,1.0986122886681098,7.637234388789473,1978,7.341483852363161,4,6.2166061010848646,2,7.637234388789473,1.0986122886681098,210000.0
7,4,6,0.6931471805599453,7.75833346749091,1941,7.050122520269059,3,5.53338948872752,3,7.080867896690782,1.0986122886681098,266500.0
5,2,12,0.6931471805599453,6.983789965258135,1950,6.983789965258135,3,5.484796933490655,3,6.983789965258135,0.6931471805599453,142125.0
5,3,7,0.6931471805599453,7.136483208590247,1965,7.136483208590247,3,5.6240175061873385,2,7.136483208590247,0.6931471805599453,147500.0
5,2,12,0.6931471805599453,6.799055862058796,1961,6.78332520060396,3,6.594413459749778,2,6.799055862058796,0.6931471805599453,34900.0
6,2,12,0.6931471805599453,7.1929342212158,1958,7.1929342212158,3,5.746203190540153,3,7.1929342212158,0.6931471805599453,34900.0
5,2,8,1.0986122886681098,7.396335293800808,1997,6.834108738813838,4,6.180016653652572,2,6.834108738813838,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.380879035564116,1998,6.831953565565855,3,6.154858094016418,3,6.831953565565855,1.0986122886681098,34900.0
8,3,22,1.0986122886681098,7.155396301896734,1992,7.155396301896734,4,6.228511003591184,3,7.155396301896734,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.412160334945205,1993,6.638567789166521,4,6.089044875446846,2,6.638567789166521,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.080026499922591,1992,7.063903961472068,4,6.042632833682381,2,7.080026499922591,1.0986122886681098,34900.0
6,2,8,1.0986122886681098,7.290292882446597,1998,6.672032945461067,4,5.976350909297934,2,6.672032945461067,1.0986122886681098,34900.0
7,2,8,1.0986122886681098,7.201916317531627,1990,7.170888478512505,4,6.228511003591184,3,7.201916317531627,0.6931471805599453,34900.0
4,2,12,1.0986122886681098,6.78332520060396,1970,6.78332520060396,3,6.26530121273771,2,6.78332520060396,0.6931471805599453,34900.0
7,3,12,1.0986122886681098,7.198931240688173,1999,7.24850407237061,4,6.238324625039508,3,7.198931240688173,1.0986122886681098,34900.0
6,2,2,0.6931471805599453,6.895682697747868,1971,6.182084906716632,3,5.579729825986222,2,6.182084906716632,0.6931471805599453,34900.0
5,2,2,0.6931471805599453,6.996681488176539,1971,6.26530121273771,3,5.771441123130016,2,6.26530121273771,0.6931471805599453,34900.0
6,2,13,1.0986122886681098,7.284134806195205,1975,6.752270376141742,3,6.089044875446846,3,6.752270376141742,1.0986122886681098,34900.0
7,2,13,0.6931471805599453,6.729824070489475,1975,6.729824070489475,4,5.733341276897746,2,6.729824070489475,0.6931471805599453,34900.0
9,4,16,1.3862943611198906,7.755767170102998,2009,7.372118028337787,5,6.62273632394984,4,7.395107546562485,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.342779189331845,2009,7.342779189331845,4,6.767343125265392,3,7.342779189331845,1.0986122886681098,34900.0
9,3,16,1.3862943611198906,7.4377951216719325,2005,7.4377951216719325,5,6.594413459749778,4,7.4377951216719325,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.508238774678663,2005,7.508238774678663,5,6.520621127558696,4,7.508238774678663,1.0986122886681098,34900.0
9,4,16,1.3862943611198906,7.89989532313973,2003,7.954021087278037,5,6.865891074883439,4,7.89989532313973,1.0986122886681098,34900.0
8,3,16,1.3862943611198906,7.719129840906732,2002,7.421775793644647,4,6.6293632534374485,3,7.431299675155903,1.0986122886681098,34900.0
8,3,16,1.0986122886681098,7.223295679562314,2006,7.223295679562314,4,6.184148890937483,3,7.223295679562314,1.0986122886681098,34900.0
6,3,8,1.0986122886681098,7.1891677384203225,2005,7.1891677384203225,4,6.066108090103747,3,7.1891677384203225,1.0986122886681098,34900.0
7,3,0,1.0986122886681098,7.044032897274685,2006,7.044032897274685,4,6.082218910376446,3,7.044032897274685,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.226209010100671,2004,5.953243334287785,4,5.993961427306569,3,6.61338421837956,1.0986122886681098,34900.0
7,3,8,1.0986122886681098,7.458186157340487,2004,6.742880635791903,4,6.073044534100405,3,6.742880635791903,1.0986122886681098,34900.0
8,3,15,1.3862943611198906,7.814399633804487,1998,7.396335293800808,5,6.870053411798126,3,7.406103381237015,1.0986122886681098,34900.0
8,3,21,1.3862943611198906,7.375255778009754,2005,7.375255778009754,4,6.78105762593618,3,7.375255778009754,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.105786129481271,2009,7.105786129481271,4,6.517671272912275,3,7.105786129481271,1.0986122886681098,34900.0
6,3,21,1.0986122886681098,7.292337176173877,2005,7.292337176173877,5,6.270988431858299,3,7.292337176173877,1.0986122886681098,34900.0
7,3,20,1.0986122886681098,7.414572881350589,2004,6.723832440821209,4,6.184148890937483,3,6.723832440821209,1.0986122886681098,34900.0
5,2,20,0.6931471805599453,6.920671504248683,1920,6.705639094860003,3,6.063785208687608,2,6.920671504248683,0.6931471805599453,34900.0
6,2,19,1.0986122886681098,7.309881485824786,1974,7.097548850614793,3,6.135564891081739,2,7.309881485824786,1.0986122886681098,34900.0
8,3,15,1.3862943611198906,7.762170607138205,1993,7.116394144093465,4,6.637258031284457,3,7.132497551660044,1.0986122886681098,34900.0
8,3,15,1.3862943611198906,7.70796153183549,1992,7.237778191923443,4,6.570882962339584,3,7.246368080102461,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.305860032684009,2004,7.305860032684009,5,6.228511003591184,3,7.305860032684009,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.427144133408616,2004,6.734591659972948,4,6.3784261836515865,3,6.734591659972948,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.090909822079984,2004,6.398594934535208,4,6.175867270105761,3,6.398594934535208,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.090909822079984,2004,6.398594934535208,4,6.175867270105761,3,6.398594934535208,1.0986122886681098,34900.0
6,3,21,1.0986122886681098,7.120444372392488,2005,6.398594934535208,4,6.175867270105761,3,6.398594934535208,1.0986122886681098,34900.0
6,3,21,1.0986122886681098,7.321849713788356,2000,6.6293632534374485,4,6.089044875446846,3,6.6293632534374485,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,6.985641817639208,2003,6.274762021241939,4,6.208590026096629,3,6.274762021241939,1.0986122886681098,34900.0
8,3,21,1.3862943611198906,7.257707677160043,2010,7.404279118037268,5,6.748759547491679,3,7.257707677160043,0.6931471805599453,34900.0
8,3,21,1.0986122886681098,7.522400231387125,2000,6.883462586413092,4,6.385194398997726,3,6.883462586413092,1.0986122886681098,34900.0
7,3,21,1.0986122886681098,7.30854279753919,2002,7.30854279753919,4,6.391917113392602,3,7.30854279753919,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.512071245835466,1967,7.512071245835466,3,6.284134161070802,2,7.512071245835466,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.822444729489319,1993,7.155396301896734,4,6.493753839851686,3,7.155396301896734,1.0986122886681098,34900.0
6,2,14,1.0986122886681098,7.545389749611823,1978,7.110696122978827,4,6.520621127558696,2,7.160845906664299,1.3862943611198906,34900.0
6,2,14,1.0986122886681098,7.406103381237015,1971,6.573680166960646,3,6.091309882077698,2,6.836259277277067,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.117205503164344,1966,7.117205503164344,3,6.19644412779452,2,7.117205503164344,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.098375638590786,1966,7.098375638590786,4,6.22455842927536,2,7.098375638590786,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.32052696227274,1967,7.32052696227274,3,6.249975242259483,3,7.32052696227274,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,7.4821189235521155,1964,6.280395838960195,3,6.175867270105761,2,7.0317412587631285,1.0986122886681098,34900.0
5,2,12,0.0,7.455298485683291,1962,7.455298485683291,3,0.0,2,7.455298485683291,1.0986122886681098,34900.0
5,3,12,1.0986122886681098,7.808729306744399,1952,7.039660349862076,3,5.993961427306569,2,7.5652752818989315,1.0986122886681098,34900.0
6,2,12,1.0986122886681098,7.350516171833998,1949,6.663132695990803,3,6.154858094016418,2,6.927557906278317,1.0986122886681098,34900.0
6,2,12,0.6931471805599453,7.029087564149662,1966,6.985641817639208,3,5.755742213586912,3,7.029087564149662,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.380879035564116,1958,7.380879035564116,3,6.3578422665081,2,7.380879035564116,1.0986122886681098,34900.0
7,3,12,1.0986122886681098,7.300472814267799,2003,7.300472814267799,4,6.431331081933479,3,7.300472814267799,1.0986122886681098,34900.0
5,2,12,0.6931471805599453,7.042286171939743,1959,7.042286171939743,3,5.733341276897746,2,7.042286171939743,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,7.095893221097532,1959,7.095893221097532,3,5.746203190540153,2,7.095893221097532,0.6931471805599453,34900.0
6,2,12,1.0986122886681098,7.365812837209472,1959,7.126890808898808,3,6.089044875446846,2,7.365812837209472,0.6931471805599453,34900.0
4,2,12,0.6931471805599453,7.198931240688173,1956,6.725033642166843,3,5.575949103146316,2,6.725033642166843,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.970730078143525,1952,6.762729506931879,3,5.765191102784844,1,6.970730078143525,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.880384082186005,1955,6.880384082186005,3,5.723585101952381,2,6.880384082186005,0.6931471805599453,34900.0
5,2,12,0.6931471805599453,6.8966943316227125,1958,6.8966943316227125,3,5.579729825986222,2,6.8966943316227125,0.6931471805599453,34900.0
4,2,12,1.0986122886681098,6.893656354602635,1920,6.3578422665081,3,6.517671272912275,2,6.893656354602635,0.6931471805599453,34900.0
6,2,12,0.6931471805599453,7.110696122978827,1948,6.705639094860003,3,5.638354669333745,2,6.705639094860003,0.6931471805599453,34900.0
5,2,12,1.0986122886681098,7.069874128458572,1960,7.069874128458572,3,6.184148890937483,2,7.069874128458572,0.6931471805599453,34900.0
6,2,12,1.0986122886681098,7.241366283322318,1963,7.241366283322318,3,6.089044875446846,2,7.241366283322318,0.6931471805599453,34900.0
4,2,17,0.6931471805599453,7.520234556474628,1900,6.565264970035361,3,5.484796933490655,2,7.05444965813294,0.6931471805599453,34900.0
5,2,17,0.0,6.842683282238422,1920,6.842683282238422,3,0.0,2,6.842683282238422,0.6931471805599453,34900.0
5,2,17,1.0986122886681098,7.206377291472252,1957,7.206377291472252,3,6.313548046277095,3,7.206377291472252,0.6931471805599453,34900.0
6,2,17,0.6931471805599453,7.132497551660044,1938,6.71901315438526,4,5.484796933490655,1,6.71901315438526,0.6931471805599453,34900.0
5,2,17,0.6931471805599453,7.3987862754199485,1948,6.93537044601511,3,5.484796933490655,3,6.93537044601511,0.6931471805599453,34900.0
5,2,17,0.6931471805599453,7.127693699347399,1920,6.9167150203536085,3,5.755742213586912,2,6.966967138613983,0.6931471805599453,34900.0
2,2,17,1.0986122886681098,6.725033642166843,1923,6.520621127558696,2,6.660575149839686,2,6.725033642166843,0.6931471805599453,34900.0
8,3,17,0.6931471805599453,7.356918242356021,1900,6.836259277277067,3,5.666426688112432,3,6.836259277277067,1.0986122886681098,34900.0
8,3,17,1.0986122886681098,7.727094484779841,1890,5.849324779946859,2,6.437751649736401,3,7.05444965813294,1.3862943611198906,34900.0
5,2,17,0.0,7.721791776817535,1910,6.734591659972948,3,0.0,1,7.029087564149662,1.0986122886681098,34900.0
6,2,17,1.0986122886681098,7.293697720601438,1922,6.6052979209482015,2,6.437751649736401,2,6.767343125265392,0.6931471805599453,34900.0
5,2,3,0.6931471805599453,7.385851078125209,1950,6.8966943316227125,3,5.8971538676367405,2,6.93828448401696,0.6931471805599453,34900.0
7,2,3,0.6931471805599453,7.634820677745543,1922,7.011213987350367,4,5.755742213586912,3,7.057036981697891,0.6931471805599453,34900.0
4,2,3,0.6931471805599453,6.641182169740591,1925,6.641182169740591,3,5.303304908059076,3,6.641182169740591,0.6931471805599453,34900.0
6,2,3,0.6931471805599453,7.032624261028007,1939,6.411818267709897,3,5.484796933490655,2,6.411818267709897,0.6931471805599453,34900.0
6,2,3,1.0986122886681098,7.087573705557973,1940,6.35088571671474,3,6.3578422665081,2,6.744059186311348,0.6931471805599453,34900.0
5,2,3,0.6931471805599453,7.282073658093465,1942,6.728628613084702,3,5.484796933490655,3,6.862757913051401,0.6931471805599453,34900.0
6,2,3,0.6931471805599453,7.256297239690681,1948,6.660575149839686,3,5.746203190540153,2,6.660575149839686,0.6931471805599453,34900.0
5,2,3,1.0986122886681098,6.947937068614969,1936,6.270988431858299,3,6.437751649736401,2,6.3080984415095305,0.6931471805599453,34900.0
5,2,3,1.0986122886681098,7.337587743538596,1930,6.834108738813838,3,6.175867270105761,2,6.834108738813838,1.0986122886681098,34900.0
6,2,17,0.6931471805599453,6.974478911025045,1923,7.025538314638521,2,5.666426688112432,2,6.974478911025045,0.6931471805599453,34900.0
4,2,17,1.0986122886681098,7.582229194276461,1915,6.790097235513905,3,6.35088571671474,2,6.790097235513905,0.6931471805599453,34900.0
6,3,17,0.0,7.353081920515432,1912,6.660575149839686,3,0.0,3,6.660575149839686,0.6931471805599453,34900.0
6,2,17,0.6931471805599453,7.1891677384203225,1920,6.496774990185863,3,5.198497031265826,2,6.496774990185863,0.6931471805599453,34900.0
5,2,4,0.6931471805599453,7.424165281042028,1959,7.260522598089852,4,5.902633333401366,2,7.424165281042028,1.0986122886681098,34900.0
5,2,4,0.6931471805599453,7.110696122978827,1917,6.536691597591305,4,5.198497031265826,2,6.587550014824796,0.6931471805599453,34900.0
5,1,18,0.0,7.239214973779806,1915,7.10085190894405,3,0.0,2,7.10085190894405,0.6931471805599453,34900.0
6,2,18,0.6931471805599453,6.824373670043086,1940,6.398594934535208,2,5.44673737166631,2,6.398594934535208,0.6931471805599453,34900.0
4,2,18,0.0,7.541683099882111,1907,6.56244409369372,3,0.0,2,6.849066282633458,0.6931471805599453,34900.0
5,2,18,1.0986122886681098,7.427144133408616,1910,6.75343791859778,3,6.111467339502679,2,6.842683282238422,1.0986122886681098,34900.0
4,1,19,0.0,7.513709247839705,1967,7.513709247839705,3,0.0,2,7.513709247839705,1.0986122886681098,34900.0
5,2,19,0.6931471805599453,6.794586580876499,1966,6.762729506931879,3,6.0330862217988015,3,6.794586580876499,0.6931471805599453,34900.0
5,2,19,0.6931471805599453,6.762729506931879,1968,6.762729506931879,3,5.638354669333745,2,6.762729506931879,0.6931471805599453,34900.0
5,2,19,1.0986122886681098,7.2254814727822945,1978,7.1853870155804165,4,6.3835066348840055,2,7.2254814727822945,0.6931471805599453,34900.0
5,2,19,1.0986122886681098,7.273092595999522,1968,6.580639137284949,3,6.175867270105761,2,6.580639137284949,0.6931471805599453,34900.0
7,3,4,1.0986122886681098,7.302496423727326,1977,7.259116128097101,4,6.53813982376767,2,7.302496423727326,0.6931471805599453,34900.0
4,2,19,1.0986122886681098,6.6293632534374485,1927,6.493753839851686,2,6.089044875446846,2,6.6293632534374485,0.6931471805599453,34900.0
6,2,4,1.0986122886681098,7.591861714889934,1978,7.0192966537150445,4,6.259581464064923,3,7.0192966537150445,1.0986122886681098,34900.0
3,2,7,0.6931471805599453,7.384610383176974,1938,6.880384082186005,3,6.175867270105761,1,6.959398512133975,1.0986122886681098,34900.0
6,2,7,0.6931471805599453,6.980075940561763,1950,6.498282149476434,3,6.148468295917647,3,6.980075940561763,0.6931471805599453,34900.0
4,2,7,0.6931471805599453,7.334329350300536,1947,6.6293632534374485,3,5.3471075307174685,2,7.064759027791802,0.6931471805599453,34900.0
5,2,7,0.6931471805599453,7.067319848653476,1954,7.067319848653476,3,5.905361848054571,2,7.067319848653476,0.6931471805599453,34900.0
7,3,7,1.0986122886681098,7.319202458767849,2009,7.319202458767849,4,6.35088571671474,3,7.319202458767849,0.6931471805599453,34900.0
5,2,7,1.0986122886681098,7.1693500166706,1964,7.131698510466912,3,6.22455842927536,2,7.1693500166706,1.0986122886681098,34900.0
7,3,20,1.0986122886681098,7.268223021159565,1987,7.268223021159565,4,6.270988431858299,3,7.268223021159565,0.6931471805599453,34900.0
6,3,20,1.6094379124341005,7.497207223203318,1993,6.853299093186078,4,6.925595197110468,3,6.872128101338986,1.0986122886681098,34900.0
7,3,5,1.0986122886681098,7.109062135687172,2010,7.109062135687172,4,6.423246963533519,3,7.109062135687172,1.0986122886681098,34900.0
6,2,20,1.0986122886681098,7.27655640271871,1900,6.517671272912275,2,6.184148890937483,2,6.723832440821209,1.0986122886681098,34900.0
5,2,5,1.0986122886681098,6.873163834212518,1996,6.769641976852503,4,6.364750756851911,2,6.873163834212518,0.6931471805599453,34900.0
7,2,5,1.0986122886681098,7.434257382133135,1997,6.778784897685177,4,6.2422232654551655,2,6.794586580876499,1.0986122886681098,34900.0
5,3,5,0.6931471805599453,6.934397209928558,1977,6.934397209928558,4,5.733341276897746,2,6.934397209928558,0.6931471805599453,34900.0
5,2,5,1.0986122886681098,6.776506992372183,1972,6.776506992372183,3,6.184148890937483,2,6.776506992372183,0.6931471805599453,34900.0
8,3,5,1.3862943611198906,7.590346945602565,2003,7.590346945602565,4,6.746412128573375,3,7.590346945602565,1.0986122886681098,34900.0
7,3,5,1.0986122886681098,7.649216319820633,1997,6.947937068614969,4,6.432940092739179,3,6.951772164398911,1.0986122886681098,34900.0
6,3,5,1.0986122886681098,6.744059186311348,2003,6.744059186311348,4,6.042632833682381,3,6.744059186311348,0.6931471805599453,34900.0
3,2,7,0.6931471805599453,6.46302945692067,1945,0.0,0,5.484796933490655,2,6.46302945692067,0.6931471805599453,34900.0
5,2,7,0.6931471805599453,6.900730664045173,1954,5.945420608606575,2,5.768320995793772,2,6.900730664045173,0.6931471805599453,34900.0
5,2,7,0.6931471805599453,7.087573705557973,1968,7.087573705557973,4,5.820082930352362,2,7.087573705557973,0.6931471805599453,34900.0
4,2,7,1.0986122886681098,7.02197642307216,1948,6.61338421837956,3,6.175867270105761,1,6.675823221634848,0.6931471805599453,34900.0
6,2,7,0.6931471805599453,7.00033446027523,1975,6.9167150203536085,3,5.8664680569332965,2,7.00033446027523,0.6931471805599453,34900.0
4,2,7,0.0,6.8679744089702925,1958,6.8679744089702925,3,0.0,2,6.8679744089702925,0.6931471805599453,34900.0
5,2,18,0.6931471805599453,7.167809184316444,1924,7.010311867307229,3,5.564520407322694,1,7.167809184316444,1.0986122886681098,34900.0
6,2,18,1.0986122886681098,6.75343791859778,1939,6.75343791859778,3,5.991464547107982,2,6.75343791859778,0.6931471805599453,34900.0
4,2,18,0.0,7.8826922062890254,1967,0.0,0,0.0,2,6.760414691083428,1.3862943611198906,34900.0
5,2,18,0.0,7.418780882750794,1931,6.796823718274855,3,0.0,2,6.796823718274855,0.6931471805599453,34900.0
7,3,6,0.6931471805599453,7.665753431861699,1941,7.332369205929062,4,5.746203190540153,2,7.111512116496157,0.6931471805599453,34900.0
5,2,6,1.0986122886681098,7.686162303492906,1950,6.940222469119639,3,6.184148890937483,2,7.005789019253503,1.0986122886681098,34900.0
7,2,6,1.0986122886681098,7.410347097821024,1994,6.049733455231958,4,6.161207321695077,3,6.799055862058796,1.0986122886681098,34900.0
8,3,1,1.0986122886681098,6.942156705699469,1989,6.890609120147166,4,6.395261598115449,3,6.942156705699469,0.6931471805599453,34900.0
8,3,1,1.0986122886681098,7.083387847625295,1989,7.083387847625295,4,6.2766434893416445,3,7.083387847625295,1.0986122886681098,34900.0
2,2,9,0.6931471805599453,6.293419278846481,1941,6.175867270105761,3,5.303304908059076,2,6.293419278846481,0.6931471805599453,34900.0
6,2,9,0.6931471805599453,7.010311867307229,1921,6.4457198193855785,3,6.439350371100098,2,6.590301048196686,0.6931471805599453,34900.0
4,1,9,0.6931471805599453,6.859614903654202,1896,6.6293632534374485,3,5.802118375377063,2,6.859614903654202,0.6931471805599453,34900.0
8,3,6,1.0986122886681098,7.40671073017764,2004,7.374629015218945,5,6.26530121273771,3,7.40671073017764,1.0986122886681098,34900.0
8,3,11,1.3862943611198906,7.558516743045645,1998,6.956545443151569,4,6.60934924316738,3,6.944087208229528,1.0986122886681098,34900.0
6,2,11,1.0986122886681098,7.1592919047975645,1977,7.126087273299125,3,6.161207321695077,3,7.1592919047975645,1.0986122886681098,34900.0
6,2,11,1.0986122886681098,7.6251071482389,1976,7.580189417944541,3,6.655440350367647,2,7.6251071482389,1.3862943611198906,34900.0
7,3,23,1.3862943611198906,7.205635176410364,2008,7.198183577101943,4,6.493753839851686,3,7.205635176410364,1.0986122886681098,34900.0
7,3,23,1.0986122886681098,7.102499355774649,2009,7.102499355774649,4,6.255750041753367,3,7.102499355774649,1.0986122886681098,34900.0
5,2,23,1.0986122886681098,7.275864600546533,2006,5.953243334287785,4,5.993961427306569,2,6.61338421837956,1.0986122886681098,34900.0
5,2,11,1.0986122886681098,7.142827401161621,1965,6.974478911025045,3,6.270988431858299,2,7.142827401161621,0.6931471805599453,34900.0
5,2,11,1.0986122886681098,7.266128779556451,2004,7.266128779556451,5,6.437751649736401,3,7.266128779556451,1.0986122886681098,34900.0
5,2,11,1.0986122886681098,7.20414929203594,1999,7.20414929203594,4,6.532334292222349,2,7.20414929203594,1.0986122886681098,34900.0
5,2,10,0.6931471805599453,6.852242569051878,1973,6.852242569051878,4,5.537334267018537,2,6.852242569051878,0.6931471805599453,34900.0
4,2,10,0.0,6.996681488176539,1970,6.304448802421981,3,0.0,2,6.304448802421981,0.6931471805599453,34900.0
4,2,10,0.0,6.996681488176539,1970,6.304448802421981,3,0.0,2,6.304448802421981,0.6931471805599453,34900.0
4,2,10,0.6931471805599453,6.996681488176539,1972,6.304448802421981,3,5.659482215759621,2,6.304448802421981,0.6931471805599453,34900.0
5,2,11,0.6931471805599453,6.774223886357614,1971,6.762729506931879,3,5.8664680569332965,2,6.774223886357614,0.6931471805599453,34900.0
5,2,11,1.0986122886681098,6.726233402358747,1984,6.726233402358747,4,6.206575926724928,3,6.726233402358747,0.6931471805599453,34900.0
5,2,11,1.0986122886681098,7.796880342783522,1985,7.104144092987527,3,6.424869023905388,2,7.104144092987527,1.6094379124341005,34900.0
5,2,11,1.0986122886681098,7.150701457592526,1991,6.437751649736401,4,6.3578422665081,2,6.437751649736401,0.6931471805599453,34900.0
5,2,11,0.6931471805599453,7.299797366758161,1969,6.762729506931879,3,5.62040086571715,2,6.762729506931879,1.0986122886681098,34900.0
8,3,11,1.0986122886681098,7.497761700622568,1994,7.426549072397305,4,6.180016653652572,3,7.497761700622568,1.0986122886681098,34900.0
6,3,11,1.0986122886681098,7.494430215031565,1993,7.050122520269059,4,6.424869023905388,3,7.050122520269059,1.0986122886681098,34900.0
